zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus
01862,25.4,19.4,11430,9513
01863,23.7,17.9,9536,7692
01864,23.9,16.0,15554,12206
01867,23.3,15.9,25522,19676
01876,25.3,19.8,31105,25588
01879,24.7,17.6,12368,9845
01880,24.5,17.1,27071,21808
01886,21.7,15.4,24618,18626
01887,24.7,17.8,23349,18362
01890,21.7,15.5,22970,16678
01901,41.6,43.9,2794,2248
01902,34.9,34.3,50725,37925
01904,31.0,25.8,19944,15622
01905,32.9,31.3,27761,20496
01906,29.5,23.9,28619,23628
01907,28.1,19.6,15148,11936
01908,27.5,19.7,3334,2919
01913,29.9,21.1,17366,14146
01915,28.0,19.9,42341,34832
01921,26.2,16.0,8263,6209
01922,28.3,18.7,3134,2582
01923,27.8,20.3,27987,22597
01929,27.2,16.8,3618,2812
01930,30.2,23.8,29729,24978
01937,31.6,22.8,100,98
01938,27.5,19.1,13785,11448
01940,26.3,18.2,13326,10139
01944,25.3,14.9,5395,4212
01945,26.1,16.2,20462,16016
01949,28.1,21.0,9779,7977
01950,26.8,17.2,18289,14923
01951,28.2,19.1,3582,3035
01952,28.9,20.8,9236,7932
01960,29.0,24.0,54155,44645
01965,29.5,19.1,329,273
01966,27.7,20.5,6992,6053
01969,27.4,17.6,6161,4958
01970,29.7,22.4,44451,37294
01982,27.0,17.6,7618,5730
01983,26.0,16.8,6569,5026
01984,24.7,16.8,4979,3996
01985,27.1,16.9,4500,3541
02019,25.5,17.9,16945,13580
02021,23.1,15.5,24370,19172
02025,22.6,13.0,8381,6148
02026,24.3,17.2,25364,20660
02030,20.9,12.3,5923,4339
02032,22.6,15.2,4853,3740
02035,25.2,17.0,18618,14745
02038,24.0,15.9,33261,25871
02043,25.0,15.1,24272,18091
02045,28.3,18.3,10072,8823
02047,26.2,16.9,371,326
02048,28.4,17.9,23860,18585
02050,28.1,17.5,25956,20722
02052,22.7,13.1,12799,9284
02053,23.9,14.7,13115,10097
02054,24.4,15.9,8460,6720
02056,24.1,14.5,11662,9099
02061,26.3,15.6,11351,8275
02062,25.1,18.6,31611,25530
02066,26.8,15.9,18561,14404
02067,21.1,14.2,18553,13737
02071,23.5,13.1,968,714
02072,27.7,21.2,29281,23655
02081,23.4,14.9,20584,15994
02090,22.0,15.1,16266,12252
02093,24.4,16.4,12178,9570
02108,19.8,14.9,4228,3836
02109,18.8,14.3,3921,3609
02110,19.2,15.7,2921,2644
02111,19.4,27.0,9716,8736
02113,17.6,11.7,7126,6829
02114,18.3,13.7,14469,13464
02115,19.2,22.5,31604,30248
02116,19.3,18.9,23408,21738
02118,24.3,24.7,29073,25415
02119,32.0,35.1,29175,22936
02120,21.9,26.9,17578,15435
02121,34.6,38.1,28766,20930
02122,24.9,29.0,24385,19337
02124,29.3,30.0,50972,39264
02125,26.0,27.7,34926,28515
02126,33.1,32.4,22734,17530
02127,20.2,16.0,37939,33630
02128,25.0,26.6,43066,34826
02129,20.6,16.5,19120,15661
02130,21.4,18.2,38284,32855
02131,24.4,22.4,30544,24640
02132,21.1,18.6,27111,22131
02134,18.2,16.9,21707,19980
02135,19.3,18.1,47232,42978
02136,28.2,26.6,35102,27615
02138,21.0,15.3,37982,34063
02139,22.0,15.9,39525,35054
02140,23.2,16.0,21447,17959
02141,22.2,15.4,15130,13520
02142,20.8,15.4,4499,4092
02143,22.5,14.5,26022,23420
02144,22.5,14.5,25497,22908
02145,25.4,19.1,27520,23502
02148,25.4,23.6,66274,54715
02149,31.0,28.8,49075,38278
02150,28.7,34.7,40721,30976
02151,25.7,28.5,62252,49581
02152,22.9,20.7,19316,15893
02155,23.8,18.1,61483,53078
02163,19.0,16.2,1391,1307
02169,24.0,20.8,62140,52547
02170,20.9,21.0,19950,16729
02171,21.2,20.5,19539,16799
02176,23.8,16.6,29817,23584
02180,24.2,17.7,23244,19092
02184,23.5,18.7,39143,30814
02186,23.5,15.4,28637,21667
02188,25.6,19.3,15133,12531
02189,26.4,18.8,15123,12177
02190,25.1,17.8,18910,15694
02191,24.5,17.9,8271,7048
02199,18.7,15.9,1574,1436
02210,18.3,10.8,5808,5510
02215,17.8,19.2,26926,26173
02301,36.4,29.6,69418,52511
02302,35.1,27.4,36202,27632
02322,27.6,21.1,4777,3810
02324,29.2,19.5,25676,20735
02325,17.7,11.7,3025,3003
02330,30.0,21.6,11645,9330
02332,26.0,15.5,16090,12173
02333,29.3,19.5,14382,11329
02338,28.8,18.7,7749,6218
02339,27.4,17.2,14833,11131
02341,28.2,18.7,10367,8262
02343,26.9,19.5,11364,9122
02346,29.8,21.4,24245,19480
02347,28.8,18.9,11523,9122
02350,26.9,16.5,272,213
02351,29.2,19.3,17085,13684
02356,29.3,19.4,12767,9953
02357,17.4,11.4,1906,1903
02359,28.0,17.2,18361,14428
02360,28.7,19.2,61134,50341
02364,27.4,16.9,13708,10690
02366,27.9,16.7,83,83
02367,30.4,21.5,2930,2315
02368,28.6,22.8,35025,28398
02370,30.0,20.8,17803,14441
02375,29.5,19.1,10373,8352
02379,28.2,18.6,7697,6048
02382,29.9,20.0,15121,11901
02420,19.2,15.0,15502,11515
02421,19.6,15.7,18950,14028
02445,20.8,13.1,22499,17741
02446,20.3,13.7,31957,26829
02451,24.7,19.1,17953,14916
02452,23.9,19.9,15340,13342
02453,23.7,18.2,31854,27196
02457,11.9,9.4,1560,1560
02458,22.1,15.6,12817,10137
02459,20.7,14.5,19017,14809
02460,22.3,15.5,9204,7246
02461,21.0,15.0,7430,5713
02462,21.3,19.7,1569,1263
02464,21.8,16.4,3193,2504
02465,22.2,15.3,12415,9408
02466,20.7,15.8,8434,6848
02467,19.2,14.2,22626,18956
02468,20.9,12.9,5713,4207
02472,23.4,16.3,35392,30110
02474,22.7,15.0,28551,22403
02476,22.8,15.7,17757,14029
02478,21.4,14.7,27286,20569
02481,19.6,13.0,17280,12888
02482,21.4,14.9,10710,8013
02492,21.3,13.0,21359,15589
02493,20.7,15.2,11851,9065
02494,21.4,14.4,10732,8063
02532,26.5,19.0,13411,11576
02534,25.7,18.1,899,783
02535,24.0,16.1,1651,1414
02536,26.8,19.0,19993,16820
02537,26.0,16.9,6178,4999
02538,30.3,21.1,4428,3567
02539,25.5,19.6,5168,4321
02540,25.9,20.1,8450,7609
02542,27.4,15.3,793,581
02543,23.5,15.0,756,682
02553,27.6,19.9,164,142
02554,27.5,17.0,13517,10908
02556,23.8,14.9,3338,2858
02557,26.4,20.9,2372,2014
02558,30.8,23.0,2178,1886
02559,25.6,18.7,3388,2994
02561,25.2,16.1,712,622
02562,25.4,16.6,3204,2680
02563,26.0,17.0,10070,8411
02564,26.6,18.9,703,620
02568,26.4,19.8,8172,6828
02571,30.2,22.4,10858,9163
02575,24.3,15.1,3167,2639
02576,32.6,26.0,3957,3295
02601,31.3,24.5,16487,13332
02630,24.2,16.2,1956,1636
02631,25.9,18.7,10178,8788
02632,26.5,18.9,11475,9676
02633,25.2,18.3,4664,4228
02635,26.3,19.4,3632,3130
02637,23.6,15.2,267,249
02638,24.7,18.4,2968,2678
02639,28.1,19.7,3238,2810
02641,25.0,19.1,332,320
02642,26.5,19.7,5752,5100
02644,27.9,18.2,3954,3066
02645,25.9,18.2,10436,8863
02646,24.7,18.5,1926,1745
02647,28.5,24.8,136,130
02648,27.0,17.9,7325,6128
02649,26.6,19.0,15060,12857
02650,23.4,20.0,829,785
02652,27.0,18.6,1402,1268
02653,25.1,18.3,6307,5666
02655,25.0,16.9,3591,3168
02657,28.6,18.8,3664,3489
02659,25.0,17.1,1100,970
02660,27.0,20.6,6662,5886
02663,25.3,16.6,257,221
02664,27.3,21.4,9935,8535
02666,25.8,19.0,1052,938
02667,26.0,17.7,3309,2951
02668,25.2,15.5,3222,2681
02670,25.5,18.6,1463,1346
02671,26.0,19.3,1216,1078
02672,27.3,23.3,297,246
02673,27.8,20.9,8892,7439
02675,24.4,17.5,6712,5914
02702,29.0,18.1,4267,3372
02703,31.7,23.9,46389,37039
02715,29.5,18.6,4036,3051
02717,29.7,20.0,4951,3932
02718,32.7,23.3,6882,5479
02719,30.5,23.3,15924,13236
02720,33.7,28.4,31209,25460
02721,35.3,31.9,28075,21886
02723,37.0,34.1,16084,12490
02724,36.6,33.1,18050,14068
02725,28.6,22.0,2632,2182
02726,29.3,20.9,15671,12660
02738,28.3,20.2,5347,4339
02739,26.4,16.9,6508,5394
02740,36.8,33.6,45166,35612
02743,30.4,22.6,10434,8459
02744,36.5,33.1,13055,9726
02745,33.6,28.2,25336,20215
02746,39.3,38.3,17355,12791
02747,28.8,21.8,22326,18835
02748,29.2,22.3,11888,9936
02760,28.9,18.9,28716,22554
02762,26.1,18.8,9945,8011
02763,27.9,18.6,2118,1665
02764,29.3,18.8,4081,3198
02766,28.0,18.7,19202,15825
02767,30.3,21.7,15376,12072
02769,29.4,19.9,12521,9978
02770,28.7,18.8,5560,4389
02771,29.0,19.7,15512,12370
02777,29.0,20.3,17133,13977
02779,29.1,18.3,6764,5266
02780,33.7,26.7,52299,41595
02790,30.1,22.3,16458,13804
02791,27.7,20.1,312,281
02802,29.8,21.4,814,703
02804,29.3,19.1,2782,2222
02806,24.5,15.8,17153,12664
02807,30.7,23.7,1410,1221
02808,28.2,16.5,2332,1810
02809,25.1,19.4,22493,19606
02812,26.7,15.6,1220,952
02813,28.9,19.2,8021,6853
02814,30.9,22.5,7549,6147
02815,33.0,23.0,247,181
02816,33.7,24.2,33206,27069
02817,31.9,21.0,6528,5277
02818,29.6,19.0,19907,15782
02822,29.3,19.6,5960,4863
02823,29.4,18.5,151,127
02824,30.5,21.7,404,327
02825,31.1,23.4,5265,4310
02826,31.1,22.9,822,689
02827,32.3,22.2,2224,1784
02828,28.6,23.2,7469,6156
02829,33.2,22.2,122,89
02830,31.4,24.0,6474,5209
02831,30.2,21.5,3860,3074
02832,29.6,19.6,4887,3985
02833,29.2,21.8,469,411
02835,26.3,17.0,5559,4688
02836,29.5,16.0,158,115
02837,26.3,18.1,3616,3048
02838,28.4,20.7,3801,2948
02839,31.3,22.5,1870,1506
02840,28.5,20.8,23902,20288
02841,24.4,16.5,1220,1190
02842,28.3,21.0,17115,13612
02852,27.7,17.4,23579,19078
02857,30.5,22.4,8339,6897
02858,30.4,21.6,580,458
02859,32.0,25.0,6701,5290
02860,36.6,32.7,47894,37040
02861,33.9,28.5,27833,22227
02863,41.3,44.4,22596,16177
02864,29.7,22.3,36376,28830
02865,29.2,22.6,17902,14228
02871,26.4,17.5,17640,14222
02872,27.7,19.8,231,205
02873,29.8,21.1,266,212
02874,26.8,15.5,6137,4782
02875,27.9,16.0,350,278
02876,29.6,21.9,753,660
02878,28.2,21.1,16359,13636
02879,27.5,17.9,20982,17526
02881,22.0,16.1,8443,8071
02882,27.6,18.6,12919,11539
02885,27.6,22.1,11147,9321
02886,32.3,23.7,29373,24465
02888,33.5,23.6,19578,16228
02889,33.8,24.6,28277,23161
02891,28.1,19.9,21803,18310
02892,27.6,16.1,5420,4334
02893,34.8,26.3,31030,25236
02894,27.6,16.1,814,630
02895,36.0,34.0,43269,33798
02896,30.1,23.3,11154,9111
02898,27.3,15.7,1887,1570
02903,29.8,26.3,13264,11979
02904,33.9,29.4,31542,25662
02905,35.4,33.1,26334,20402
02906,27.2,19.4,25559,22215
02907,39.6,41.1,29827,21617
02908,35.3,31.7,38507,29470
02909,38.0,36.5,46119,34048
02910,32.3,27.2,21907,17312
02911,31.9,25.8,16384,13481
02912,18.5,18.3,4739,4711
02914,33.5,30.1,22140,18260
02915,31.4,25.2,16603,14064
02916,31.5,24.9,8350,6885
02917,26.5,21.5,14738,12609
02918,20.1,15.9,3125,3100
02919,31.8,26.7,29473,24353
02920,31.4,26.6,37791,31153
02921,28.7,20.7,12406,9915
03031,31.2,17.6,11763,9130
03032,31.0,16.7,5930,4571
03033,31.3,16.9,5639,4091
03034,32.7,20.5,4066,3355
03036,31.3,17.4,5251,4128
03037,32.1,18.5,4802,3769
03038,32.5,19.6,34482,27405
03042,33.0,19.9,7146,5745
03043,35.3,24.1,1610,1319
03044,32.6,19.7,4739,3844
03045,32.7,21.0,14107,11271
03046,32.8,17.3,3005,2350
03047,35.3,23.6,1727,1370
03048,35.5,24.8,3353,2729
03049,31.3,18.7,8342,6484
03051,33.0,21.4,25394,20475
03052,31.8,19.0,8478,6693
03053,30.6,17.0,25646,19986
03054,32.0,18.6,26622,21161
03055,33.1,21.4,16120,12878
03057,33.2,20.3,2612,2014
03060,35.6,26.7,31251,24751
03062,30.5,20.7,28966,23678
03063,32.2,21.4,16036,13229
03064,34.5,23.5,15069,12126
03070,33.7,20.2,6134,4620
03071,33.2,21.4,5198,3871
03076,32.7,20.4,14222,11298
03077,35.1,22.9,10684,8750
03079,31.4,19.9,30095,24816
03082,34.5,22.1,1621,1367
03084,33.8,22.3,1382,1179
03086,32.8,20.2,3982,3204
03087,28.9,15.1,15817,11687
03101,36.7,24.8,3885,3426
03102,34.2,24.5,33396,27668
03103,37.2,29.3,38039,29762
03104,33.2,22.1,34324,28466
03106,32.8,19.1,14799,12016
03109,32.5,20.9,10580,8606
03110,30.2,18.2,23322,17595
03215,27.8,21.9,510,447
03216,34.7,21.0,2327,1848
03217,29.8,25.0,1938,1643
03218,30.1,19.6,1116,915
03220,33.0,24.1,7368,5894
03221,33.6,18.9,2307,1853
03222,28.4,22.6,5743,4806
03223,27.4,19.5,3410,2793
03224,32.4,18.0,2368,2012
03225,30.6,19.2,3799,3004
03226,30.2,21.2,1145,966
03227,30.1,19.4,1113,960
03229,32.0,17.2,5919,4565
03230,35.7,21.9,1256,1018
03231,37.0,22.2,85,72
03233,27.1,19.3,115,99
03234,33.1,19.8,4817,3931
03235,35.1,22.3,8856,7153
03237,30.2,17.7,2478,1978
03240,28.3,21.7,1385,1129
03241,26.3,20.0,953,845
03242,29.8,16.1,6185,5338
03243,35.1,21.9,1076,891
03244,35.5,24.2,8001,6465
03245,27.0,19.4,2017,1726
03246,31.2,22.4,16905,13952
03249,29.2,18.5,7698,6365
03251,28.1,21.7,1631,1387
03253,29.4,20.1,6558,5597
03254,28.5,17.5,4910,4276
03255,31.7,17.5,2158,1820
03256,30.9,19.6,2373,1977
03257,27.5,15.7,4513,3918
03258,33.0,17.7,2625,2113
03259,30.1,18.3,236,204
03260,32.5,16.6,798,640
03261,32.1,18.8,4685,3796
03262,26.8,20.3,1362,1152
03263,36.2,23.2,4094,3258
03264,23.4,17.2,7054,6138
03266,27.4,20.5,2098,1777
03268,34.3,20.7,1236,1019
03269,29.8,18.8,3026,2507
03273,32.7,17.0,259,204
03275,36.4,23.2,11946,9543
03276,33.7,22.5,8766,7033
03278,33.4,19.9,3126,2571
03279,27.5,20.8,781,647
03280,33.1,24.5,1195,994
03281,32.9,18.7,9092,7103
03282,27.0,20.3,845,719
03284,31.4,19.3,902,733
03285,28.1,19.9,2708,2239
03287,35.0,22.2,1407,1158
03290,32.6,18.2,5129,4043
03291,32.0,19.2,73,51
03293,28.2,20.9,72,70
03301,33.3,20.4,33352,27849
03303,34.5,21.0,16516,13418
03304,30.4,15.0,8229,6234
03307,35.4,21.9,5600,4555
03431,28.8,20.0,24978,20768
03440,35.4,24.3,2726,2182
03441,34.0,26.2,354,277
03442,35.1,22.9,1501,1182
03443,29.5,19.7,616,505
03444,29.0,18.7,1508,1269
03445,30.4,19.7,666,568
03446,31.6,22.9,6351,5176
03447,31.2,21.4,2351,1933
03448,32.4,22.6,752,634
03449,31.2,19.3,1763,1471
03450,29.3,19.0,975,827
03451,31.9,23.4,3948,3177
03452,28.7,18.3,5320,4260
03455,31.0,22.0,2132,1698
03456,32.2,23.3,749,611
03457,30.3,20.2,803,656
03458,31.2,20.1,6794,5482
03461,27.7,17.8,6476,5242
03462,30.1,19.6,1710,1372
03464,30.1,20.3,1194,962
03465,31.2,21.0,2130,1699
03466,29.9,19.1,1226,1016
03467,29.2,20.3,1706,1447
03470,33.7,25.9,4993,4025
03561,30.9,27.6,6005,4992
03570,38.7,31.0,9429,7831
03574,26.6,17.8,2514,2102
03575,31.3,22.6,107,86
03576,37.3,30.4,2939,2486
03579,35.6,26.7,458,415
03580,26.3,20.5,1344,1148
03581,34.5,24.2,3053,2563
03582,38.7,31.4,2337,1912
03583,33.0,22.0,1038,875
03584,35.9,26.8,3490,2818
03585,29.0,23.0,2626,2137
03586,26.4,19.0,654,555
03588,35.5,25.2,1664,1383
03590,38.9,31.4,910,779
03592,37.9,33.2,1094,994
03593,32.9,23.1,329,283
03595,33.5,22.2,713,633
03597,36.4,34.5,374,322
03598,35.1,27.1,3393,2836
03601,33.1,25.1,376,308
03602,32.4,23.4,2599,2173
03603,35.4,26.4,5127,4139
03605,33.8,23.8,1104,891
03607,32.9,25.4,314,272
03608,30.7,22.7,2811,2355
03609,30.8,21.0,807,641
03740,29.2,23.7,1071,864
03741,28.8,22.8,4071,3415
03743,35.1,27.5,13540,10808
03745,31.3,19.6,1616,1382
03748,27.6,19.2,4626,3934
03750,22.6,13.0,938,708
03751,31.5,25.5,399,324
03752,32.9,23.7,784,656
03753,30.8,20.0,3476,2828
03755,19.3,13.5,10926,9547
03765,28.5,22.4,487,396
03766,24.9,17.7,9838,8278
03768,26.1,19.1,1736,1348
03770,30.4,18.1,583,434
03771,28.8,23.3,864,686
03773,34.2,24.6,7801,6377
03774,27.5,23.4,1808,1539
03777,27.3,19.7,1237,1028
03779,27.2,19.4,769,628
03780,27.8,23.0,475,371
03781,31.3,19.5,1876,1565
03782,33.3,23.9,3030,2524
03784,23.8,18.3,4444,3755
03785,28.0,22.2,2245,1827
03801,29.7,16.5,22767,19256
03809,29.1,18.8,3644,3019
03810,29.1,19.1,2246,1921
03811,30.8,18.5,7081,5930
03812,31.0,19.4,936,804
03813,31.7,21.3,3681,3055
03814,31.9,21.0,2357,1989
03816,30.0,19.3,1304,1101
03817,29.1,19.5,452,404
03818,30.7,18.9,3478,2867
03819,33.9,20.6,4208,3406
03820,31.8,17.7,32800,26845
03823,31.5,16.5,1928,1465
03824,28.1,17.2,15498,14116
03825,33.6,18.0,9326,7256
03826,31.5,18.8,2693,2200
03827,32.0,19.3,3307,2636
03830,33.0,22.9,1611,1364
03832,29.5,19.7,405,366
03833,30.1,17.7,22662,18325
03835,36.8,24.0,6758,5497
03836,32.0,23.7,1689,1503
03837,29.3,17.2,1471,1189
03838,31.2,20.9,1150,1025
03839,35.0,20.7,4058,3200
03840,30.2,16.5,4076,3236
03841,31.5,19.1,6486,5170
03842,31.9,19.9,16048,13795
03844,30.2,17.0,2428,1923
03845,30.6,19.8,1093,955
03846,31.6,21.0,995,887
03847,31.9,22.1,326,284
03848,33.1,19.9,6202,5125
03849,30.3,18.4,1446,1216
03850,29.1,20.2,340,308
03851,35.7,23.1,3891,3219
03852,35.5,22.4,591,460
03853,29.2,20.8,769,677
03854,29.2,18.2,1000,891
03855,34.2,20.5,2693,2233
03856,30.1,15.1,1769,1361
03857,31.2,16.9,9430,7841
03858,32.7,19.5,4820,3875
03860,30.7,20.6,3910,3381
03861,31.8,16.4,4499,3477
03862,30.0,17.9,4597,3862
03864,33.5,24.0,1999,1650
03865,32.1,19.4,7830,6341
03867,35.4,22.5,22369,18327
03868,33.8,21.5,6065,4973
03869,33.3,19.2,2456,1999
03870,29.7,17.2,5234,4435
03871,28.7,18.9,250,225
03872,32.8,22.6,3981,3276
03873,33.9,20.4,6557,5119
03874,34.1,23.7,8542,7257
03875,30.3,19.0,973,807
03878,34.6,21.2,11919,9619
03882,33.3,22.9,1682,1380
03883,31.0,18.9,300,237
03884,34.5,19.8,4230,3327
03885,29.3,15.2,7660,5942
03886,30.6,18.7,1977,1661
03887,34.1,20.3,2151,1715
03890,30.8,19.5,177,141
03894,30.0,21.0,6382,5440
03901,33.2,19.8,7937,6093
03902,31.0,18.3,2362,1985
03903,32.4,19.5,6717,5513
03904,31.9,19.5,8148,6817
03905,31.4,19.9,1922,1689
03906,33.5,20.9,4990,3944
03907,28.5,16.8,1577,1461
03908,31.8,17.2,7468,5772
03909,31.5,19.9,10938,9126
03910,31.5,17.6,116,103
03911,32.5,23.9,307,262
04001,34.2,21.8,2665,2206
04002,34.0,22.9,7589,6285
04003,26.6,18.6,363,325
04005,33.7,22.3,24581,20594
04006,31.6,21.6,100,78
04008,31.0,22.9,3047,2445
04009,29.9,22.8,5298,4370
04010,34.6,23.4,1631,1279
04011,25.5,17.6,21756,18162
04015,29.2,20.8,3646,3003
04017,24.4,16.5,396,328
04019,25.5,17.4,72,61
04020,35.2,25.0,1508,1218
04021,25.5,13.8,6729,5002
04022,34.5,24.5,1197,999
04024,30.3,23.8,572,483
04027,34.9,21.9,6469,5047
04029,30.4,23.2,1917,1593
04030,33.6,20.9,2239,1802
04032,27.1,17.4,8737,6976
04037,35.2,25.3,3762,3032
04038,26.2,16.3,18336,14395
04039,27.5,16.7,7922,6416
04040,31.4,23.4,2853,2409
04041,35.7,25.3,1609,1288
04042,34.5,21.9,4745,3779
04043,31.0,19.4,11536,9499
04046,32.3,20.0,7893,6590
04047,36.1,25.2,1791,1504
04048,34.1,21.4,3188,2502
04049,35.4,23.4,3892,3051
04050,26.5,17.4,234,199
04051,34.8,24.7,1095,910
04055,29.3,19.7,3925,3153
04056,33.8,25.3,167,139
04057,25.1,20.8,120,102
04061,35.1,21.4,3437,2577
04062,26.9,16.4,18464,14765
04063,30.0,21.2,508,479
04064,34.3,22.5,8452,7544
04066,25.4,17.6,579,532
04068,35.4,25.2,1600,1248
04069,27.7,18.1,1566,1262
04071,27.2,16.9,4915,4014
04072,32.4,19.5,20381,16592
04073,35.7,25.3,17283,13642
04074,25.3,15.8,21952,17710
04076,34.9,22.4,2927,2422
04079,26.4,17.8,4089,3538
04083,34.8,23.1,4699,3782
04084,27.6,18.3,8253,6898
04085,32.0,23.0,1991,1563
04086,28.7,21.8,9560,7789
04087,34.3,21.1,2269,1800
04088,34.4,24.1,1533,1259
04090,32.8,21.6,11314,9498
04091,30.8,23.0,942,750
04092,27.8,18.4,20400,16572
04093,32.5,19.3,8376,6841
04095,35.4,23.7,1481,1228
04096,26.1,15.1,8990,6839
04097,27.2,16.5,4072,3097
04101,29.1,17.8,18109,15954
04102,27.8,16.8,18002,15286
04103,26.8,16.8,31185,25669
04105,24.2,14.2,12406,9722
04106,27.0,17.6,26641,21982
04107,24.3,13.7,9575,7468
04108,27.5,17.1,907,795
04109,26.6,17.2,133,114
04110,24.6,15.5,1752,1441
04210,35.3,26.8,24061,19207
04216,35.8,26.4,666,568
04217,33.8,22.1,3283,2694
04219,33.8,22.8,1544,1252
04220,33.9,22.7,3186,2485
04221,33.7,25.3,1125,941
04222,33.7,21.1,4173,3241
04224,35.4,24.7,2746,2233
04226,34.1,28.9,88,86
04231,34.0,22.9,276,215
04236,36.7,27.6,4376,3494
04237,33.9,22.6,286,239
04238,33.6,21.7,1223,950
04239,33.7,24.1,4620,3723
04240,37.8,30.1,37121,29159
04250,33.9,25.4,4813,3902
04252,34.4,23.7,4876,3811
04253,34.5,23.8,2127,1758
04254,42.3,35.7,3060,2334
04255,34.0,22.7,730,612
04256,36.5,27.1,3107,2431
04257,35.0,25.4,2756,2214
04258,36.9,27.4,2766,2156
04259,31.8,22.0,3179,2588
04260,27.7,17.4,5676,4500
04261,35.9,26.3,488,422
04263,38.3,28.3,2262,1793
04265,31.6,21.7,903,714
04268,36.8,29.1,5077,4129
04270,35.5,25.8,6082,4847
04274,34.6,23.2,5906,4725
04275,36.0,27.4,464,421
04276,37.6,29.7,5858,4769
04280,36.0,26.2,6674,5314
04281,35.2,25.9,5135,4114
04282,33.7,22.6,5817,4546
04284,31.4,22.6,1113,943
04285,36.9,30.0,376,326
04287,31.2,22.4,3136,2446
04289,36.3,26.7,1775,1364
04290,34.4,24.5,1488,1218
04292,35.0,23.8,986,774
04294,37.0,27.1,3862,3066
04330,34.1,26.8,26322,21556
04341,29.1,29.3,70,59
04342,32.4,22.0,1725,1426
04344,33.3,25.9,2995,2359
04345,32.7,24.6,12052,9619
04346,32.5,24.6,1743,1450
04347,31.0,24.4,2570,2212
04348,33.0,23.4,3152,2537
04349,32.1,22.6,1160,957
04350,32.7,24.3,3586,2896
04351,29.9,20.4,2462,2003
04352,31.9,23.3,1721,1388
04353,33.5,23.0,2338,1860
04354,34.2,22.1,1570,1248
04355,30.3,19.7,2597,2082
04357,31.7,23.6,3522,2850
04358,31.1,21.4,4373,3466
04359,32.8,23.4,455,343
04360,32.0,23.3,578,474
04363,32.7,24.0,2632,2061
04364,32.9,23.2,6115,4944
04401,37.4,24.8,44608,36485
04406,35.2,28.4,751,649
04408,31.7,24.2,201,172
04410,40.3,28.9,1184,946
04411,40.3,30.2,1532,1232
04412,39.0,27.3,9672,7750
04413,42.9,37.7,147,128
04414,34.6,28.1,1104,925
04415,36.0,28.4,266,236
04416,31.6,22.0,5451,4416
04417,42.8,33.6,395,316
04418,41.4,28.9,1720,1360
04419,38.6,25.7,2863,2251
04421,22.7,15.2,1320,1237
04422,40.0,27.2,1551,1295
04424,41.1,35.7,839,694
04426,34.1,27.7,4841,3892
04427,39.7,28.4,2900,2240
04428,36.8,22.9,3034,2492
04429,34.2,21.5,4925,4030
04430,40.4,30.9,1567,1311
04434,40.8,30.4,1230,967
04435,40.1,30.0,963,792
04438,35.9,24.2,1231,980
04441,33.8,26.3,1632,1456
04442,34.0,27.5,101,101
04443,36.8,30.6,2173,1791
04444,35.3,20.6,9304,7180
04448,41.9,34.7,1265,1062
04449,40.6,28.5,1373,1130
04450,37.1,22.8,1346,1064
04451,42.2,35.9,199,175
04453,43.4,33.3,725,597
04455,41.7,34.2,916,738
04456,38.5,26.0,2940,2262
04457,40.2,30.0,5689,4600
04459,43.5,36.2,669,563
04460,42.1,34.1,1236,1027
04461,40.1,29.7,3069,2493
04462,41.9,33.7,4411,3796
04463,35.7,28.8,2766,2248
04464,35.2,27.0,603,499
04468,38.3,26.4,8801,7186
04469,24.0,15.1,3113,3099
04471,42.2,34.5,624,487
04472,29.2,19.8,2203,1849
04473,32.8,21.9,8070,7056
04474,35.8,21.5,3812,3087
04475,40.5,29.7,356,294
04476,29.6,20.6,1128,987
04478,36.2,30.3,272,262
04479,37.6,32.6,1306,1071
04481,36.2,29.1,665,529
04485,34.2,26.3,251,210
04487,43.4,36.9,778,691
04488,41.0,30.8,1186,980
04489,36.7,22.5,197,161
04490,42.5,35.7,208,185
04491,41.1,37.3,107,97
04492,41.9,35.4,132,107
04493,39.2,28.8,1803,1472
04495,42.2,34.3,399,313
04496,33.1,19.9,3817,3020
04497,41.3,35.9,307,260
04530,30.3,22.5,11153,9172
04535,31.2,20.0,710,572
04537,31.4,19.8,2000,1724
04538,31.0,23.6,1729,1563
04539,29.6,18.4,1227,1031
04543,30.8,23.0,2297,1931
04544,30.5,21.6,695,640
04547,28.8,22.1,1142,939
04548,29.2,21.7,1058,912
04551,29.5,18.6,823,684
04553,30.6,20.6,1848,1537
04554,28.6,20.1,649,579
04555,32.1,21.9,1791,1476
04556,30.8,20.5,1188,989
04558,29.6,18.6,409,353
04562,28.7,21.0,2155,1832
04563,29.3,21.4,1502,1205
04564,29.1,19.2,505,455
04568,27.8,17.6,461,421
04571,30.1,19.4,308,269
04572,31.1,20.1,5154,4154
04573,24.5,15.1,666,579
04574,31.7,24.4,1592,1316
04575,31.2,21.7,298,257
04576,30.3,23.7,606,553
04578,31.8,22.3,4461,3700
04579,29.6,20.6,3068,2492
04605,29.7,20.2,13651,11121
04606,39.8,32.8,1148,934
04607,30.1,22.9,1224,1015
04609,28.2,18.5,5089,4357
04611,38.8,31.7,443,379
04612,28.7,19.8,590,511
04613,29.6,23.8,121,105
04614,29.3,21.4,2792,2286
