zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus,gym_count,gyms_per_10000_adults
49623,39.2,32.5,1186,951,0.0,0.0
49625,39.9,31.8,1454,1138,0.0,0.0
49626,36.6,28.1,325,272,0.0,0.0
49627,34.1,23.5,176,146,0.0,0.0
49628,36.7,25.2,329,275,0.0,0.0
49629,32.9,20.0,1997,1737,0.0,0.0
49630,31.3,19.6,1331,1167,0.0,0.0
49631,40.0,30.5,5702,4502,0.0,0.0
49632,38.7,28.1,1134,876,0.0,0.0
49633,38.6,27.1,4026,3203,0.0,0.0
49634,34.8,26.4,136,109,0.0,0.0
49635,34.2,24.9,3331,2931,0.0,0.0
49636,28.7,19.2,575,532,0.0,0.0
49637,38.4,25.7,3466,2736,0.0,0.0
49638,41.8,32.0,829,696,0.0,0.0
49639,39.2,28.0,2552,1962,0.0,0.0
49640,34.9,22.8,1501,1265,0.0,0.0
49642,42.8,36.4,840,665,0.0,0.0
49643,35.8,22.5,7379,5904,0.0,0.0
49644,37.4,31.3,1891,1689,0.0,0.0
49645,38.9,31.7,1742,1377,0.0,0.0
49646,38.6,27.7,8582,6843,0.0,0.0
49648,34.9,21.2,2362,2025,0.0,0.0
49649,37.9,24.7,6919,5201,0.0,0.0
49650,35.3,20.8,3215,2477,0.0,0.0
49651,39.1,27.9,7881,6200,0.0,0.0
49653,31.9,20.4,2020,1652,0.0,0.0
49654,30.5,20.5,689,592,0.0,0.0
49655,39.5,27.7,3180,2360,0.0,0.0
49656,39.2,33.0,1535,1254,0.0,0.0
49657,37.8,26.7,3607,2680,0.0,0.0
49659,38.6,26.0,6670,5240,0.0,0.0
49660,36.7,27.5,14134,11874,0.0,0.0
49663,40.4,27.6,6199,4587,0.0,0.0
49664,33.7,22.3,2139,1766,0.0,0.0
49665,41.0,30.8,4169,3192,0.0,0.0
49667,39.0,30.3,546,453,0.0,0.0
49668,40.3,27.6,3758,2851,0.0,0.0
49670,29.9,19.6,1819,1611,0.0,0.0
49674,30.8,20.3,184,174,0.0,0.0
49675,34.0,24.6,964,830,0.0,0.0
49676,36.9,23.6,3527,2842,0.0,0.0
49677,39.1,28.8,6787,5152,0.0,0.0
49679,37.6,28.0,1458,1108,0.0,0.0
49680,39.8,27.9,1949,1544,0.0,0.0
49682,32.9,21.6,4272,3515,0.0,0.0
49683,39.1,28.6,2114,1767,0.0,0.0
49684,34.5,23.0,22025,18191,0.0,0.0
49685,35.3,21.9,20856,16202,0.0,0.0
49686,34.8,22.5,25859,21532,0.0,0.0
49688,38.8,28.1,2685,2084,0.0,0.0
49689,39.8,33.4,1540,1320,0.0,0.0
49690,33.5,20.3,6494,5247,0.0,0.0
49696,34.8,20.7,9528,7412,0.0,0.0
49701,37.0,27.9,1050,916,0.0,0.0
49705,44.0,28.4,823,671,0.0,0.0
49706,35.8,23.6,5062,3973,0.0,0.0
49707,41.4,29.0,22243,18213,0.0,0.0
49709,38.2,29.8,3407,2950,0.0,0.0
49710,33.2,26.0,368,302,0.0,0.0
49712,34.8,21.3,8113,6562,0.0,0.0
49713,36.5,23.3,2135,1674,0.0,0.0
49715,36.7,27.1,3117,2415,0.0,0.0
49716,36.7,25.9,775,650,0.0,0.0
49717,39.2,23.9,170,143,0.0,0.0
49718,36.7,28.0,691,611,0.0,0.0
49719,36.1,22.8,1305,1096,0.0,0.0
49720,35.1,22.4,9127,7652,0.0,0.0
49721,40.8,26.6,14058,11579,0.0,0.0
49722,34.2,19.7,93,71,0.0,0.0
49724,33.5,23.7,1173,918,0.0,0.0
49725,34.2,28.2,640,586,0.0,0.0
49726,34.4,28.2,973,857,0.0,0.0
49727,36.8,24.3,6887,5459,0.0,0.0
49728,33.8,28.0,293,228,0.0,0.0
49729,35.6,21.1,1527,1213,0.0,0.0
49730,38.1,24.8,2248,1788,0.0,0.0
49733,35.9,25.6,1722,1422,0.0,0.0
49735,38.0,25.4,20568,16178,0.0,0.0
49736,33.2,24.7,557,465,0.0,0.0
49738,37.6,29.0,9498,7728,0.0,0.0
49740,31.8,21.3,7511,6386,0.0,0.0
49743,42.2,30.7,725,614,0.0,0.0
49744,41.5,27.3,854,673,0.0,0.0
49745,42.2,29.6,1016,873,0.0,0.0
49746,39.9,31.3,3320,2761,0.0,0.0
49747,39.9,27.1,1701,1489,0.0,0.0
49748,35.9,27.8,198,163,0.0,0.0
49749,40.5,26.1,4087,3402,0.0,0.0
49751,38.6,26.5,2014,1694,0.0,0.0
49752,35.7,26.2,484,359,0.0,0.0
49753,41.3,29.2,1973,1602,0.0,0.0
49755,36.7,26.0,1847,1565,0.0,0.0
49756,37.4,29.8,3822,3271,0.0,0.0
49757,41.9,28.5,583,502,0.0,0.0
49759,41.1,29.1,1505,1323,0.0,0.0
49760,41.9,30.5,673,581,0.0,0.0
49762,42.1,33.1,602,534,0.0,0.0
49764,30.2,21.3,72,59,0.0,0.0
49765,42.4,29.7,3898,3171,0.0,0.0
49766,39.8,26.1,2461,1941,0.0,0.0
49768,34.0,28.7,403,383,0.0,0.0
49769,35.4,23.3,1642,1325,0.0,0.0
49770,31.8,19.9,17643,14262,0.0,0.0
49774,37.6,23.9,3011,2649,0.0,0.0
49775,42.1,32.0,100,96,0.0,0.0
49776,41.4,28.7,1779,1467,0.0,0.0
49777,38.9,24.8,1672,1491,0.0,0.0
49779,41.1,28.5,4611,3874,0.0,0.0
49780,34.2,23.8,1795,1356,0.0,0.0
49781,42.0,30.1,3901,3217,0.0,0.0
49782,34.0,21.1,525,464,0.0,0.0
49783,34.7,25.9,18690,14890,0.0,0.0
49784,49.5,37.6,2320,2320,0.0,0.0
49788,43.1,34.8,2904,2091,0.0,0.0
49791,38.4,21.9,243,203,0.0,0.0
49793,34.2,28.1,304,289,0.0,0.0
49795,40.5,29.0,2087,1678,0.0,0.0
49796,34.3,21.2,300,259,0.0,0.0
49799,43.6,28.2,2514,2030,0.0,0.0
49801,38.9,26.2,11479,9157,0.0,0.0
49802,36.7,24.6,6197,5006,0.0,0.0
49805,33.7,22.1,325,271,0.0,0.0
49806,34.9,23.5,480,433,0.0,0.0
49807,38.2,23.8,3307,2631,0.0,0.0
49808,37.2,22.7,349,315,0.0,0.0
49812,38.8,27.2,888,710,0.0,0.0
49814,38.6,24.8,1296,1035,0.0,0.0
49815,36.7,25.9,428,366,0.0,0.0
49816,35.6,25.0,775,622,0.0,0.0
49817,38.4,26.2,567,493,0.0,0.0
49818,40.2,25.8,966,780,0.0,0.0
49820,39.5,27.0,304,249,0.0,0.0
49821,39.8,28.4,1210,1004,0.0,0.0
49822,35.2,23.9,227,190,0.0,0.0
49825,36.0,23.2,347,276,0.0,0.0
49826,34.5,23.8,88,70,0.0,0.0
49827,41.1,29.8,963,724,0.0,0.0
49829,41.3,28.7,17009,13562,0.0,0.0
49831,37.3,23.6,713,564,0.0,0.0
49833,38.8,22.0,213,171,0.0,0.0
49834,37.0,23.8,449,351,0.0,0.0
49835,39.6,27.2,784,671,0.0,0.0
49836,40.7,29.7,921,806,0.0,0.0
49837,38.5,24.5,10086,8040,0.0,0.0
49838,40.2,28.1,478,414,0.0,0.0
49839,35.6,29.4,373,331,0.0,0.0
49840,41.5,31.3,747,632,0.0,0.0
49841,39.6,24.1,7193,5495,0.0,0.0
49847,38.9,27.1,986,814,0.0,0.0
49848,39.1,30.1,146,121,0.0,0.0
49849,38.4,23.7,11819,9281,0.0,0.0
49852,37.1,24.0,130,100,0.0,0.0
49853,37.6,26.8,1282,1045,0.0,0.0
49854,40.2,29.7,6211,5097,0.0,0.0
49855,37.0,21.5,32929,28025,0.0,0.0
49858,39.1,27.9,11939,9826,0.0,0.0
49861,40.5,29.5,565,504,0.0,0.0
49862,36.8,25.2,4602,3967,0.0,0.0
49863,38.5,24.5,125,97,0.0,0.0
49866,36.3,20.5,8259,6307,0.0,0.0
49868,40.8,29.5,4108,3267,0.0,0.0
49870,39.0,26.8,3343,2649,0.0,0.0
49871,38.8,21.3,476,391,0.0,0.0
49872,39.8,27.7,230,193,0.0,0.0
49873,38.6,27.7,158,111,0.0,0.0
49874,37.9,28.7,1043,870,0.0,0.0
49876,39.5,26.6,1153,896,0.0,0.0
49877,36.4,26.8,57,53,0.0,0.0
49878,39.6,26.5,3566,3002,0.0,0.0
49879,39.4,26.9,997,858,0.0,0.0
49880,39.7,25.6,971,841,0.0,0.0
49881,38.5,24.0,356,309,0.0,0.0
49883,41.0,30.2,143,121,0.0,0.0
49884,37.6,26.9,515,392,0.0,0.0
49885,37.7,21.0,1937,1525,0.0,0.0
49886,38.7,26.9,423,343,0.0,0.0
49887,38.8,27.8,2353,1933,0.0,0.0
49891,36.1,27.9,515,422,0.0,0.0
49892,37.6,24.9,1935,1579,0.0,0.0
49893,37.7,24.6,1640,1394,0.0,0.0
49894,39.7,27.3,686,551,0.0,0.0
49895,38.3,27.7,784,659,0.0,0.0
49896,40.5,27.2,1855,1349,0.0,0.0
49901,33.5,21.6,300,256,0.0,0.0
49902,38.3,27.3,126,109,0.0,0.0
49903,37.0,26.3,219,186,0.0,0.0
49905,35.6,21.1,2234,1513,0.0,0.0
49908,44.1,30.3,3046,2547,0.0,0.0
49910,36.6,27.6,297,282,0.0,0.0
49911,36.9,27.2,2626,2162,0.0,0.0
49912,37.0,28.3,844,735,0.0,0.0
49913,38.7,26.6,7218,5462,0.0,0.0
49915,40.4,28.9,789,636,0.0,0.0
49916,35.3,21.6,2855,2178,0.0,0.0
49917,36.9,23.6,212,159,0.0,0.0
49918,35.6,23.6,141,123,0.0,0.0
49919,41.4,33.5,147,121,0.0,0.0
49920,38.6,28.1,4046,3426,0.0,0.0
49921,32.6,16.9,343,259,0.0,0.0
49922,34.6,20.3,907,691,0.0,0.0
49925,36.7,27.5,485,438,0.0,0.0
49927,40.5,28.9,437,359,0.0,0.0
49929,39.0,28.7,182,167,0.0,0.0
49930,34.4,22.7,7135,5657,0.0,0.0
49931,31.3,20.0,10307,8980,0.0,0.0
49934,39.6,28.2,862,709,0.0,0.0
49935,40.0,29.0,5952,4836,0.0,0.0
49938,37.8,28.8,7340,6129,0.0,0.0
49942,36.6,27.3,93,66,0.0,0.0
49945,38.2,27.1,2650,2147,0.0,0.0
49946,38.6,26.9,3784,3032,0.0,0.0
49947,36.6,27.8,609,556,0.0,0.0
49948,37.6,28.5,494,408,0.0,0.0
49950,34.6,22.6,1056,882,0.0,0.0
49952,35.7,22.4,138,118,0.0,0.0
49953,37.6,29.8,2541,2259,0.0,0.0
49955,35.6,22.7,383,289,0.0,0.0
49958,38.1,26.1,1118,898,0.0,0.0
49959,36.9,27.7,434,359,0.0,0.0
49960,38.2,29.1,191,157,0.0,0.0
49961,33.4,26.0,104,94,0.0,0.0
49962,37.1,28.4,264,238,0.0,0.0
49963,33.9,20.3,864,652,0.0,0.0
49965,37.0,25.8,465,408,0.0,0.0
49967,36.9,27.4,434,389,0.0,0.0
49968,37.1,29.0,2069,1730,0.0,0.0
49969,35.6,26.3,1445,1203,0.0,0.0
49970,41.0,32.3,231,211,0.0,0.0
49971,37.1,27.5,339,307,0.0,0.0
50001,39.4,22.3,695,523,0.0,0.0
50002,40.7,28.6,1274,991,0.0,0.0
50003,34.8,20.9,9428,6741,0.0,0.0
50005,41.0,23.1,679,557,0.0,0.0
50006,39.4,26.4,1502,1166,0.0,0.0
50007,34.9,18.1,497,388,0.0,0.0
50008,42.3,30.9,809,599,0.0,0.0
50009,37.4,23.5,21230,15748,0.0,0.0
50010,31.4,20.3,32552,27342,0.0,0.0
50012,27.0,18.5,2249,2237,0.0,0.0
50013,28.8,21.1,4260,4246,0.0,0.0
50014,31.9,22.1,31587,27289,0.0,0.0
50020,41.3,29.4,1375,1089,0.0,0.0
50021,34.0,18.9,28807,21395,0.0,0.0
50022,41.4,29.9,8052,6282,0.0,0.0
50023,34.0,18.0,43603,31852,0.0,0.0
50025,38.0,29.2,3027,2369,0.0,0.0
50026,37.7,25.2,526,407,0.0,0.0
50027,39.4,28.9,266,208,0.0,0.0
50028,38.0,23.1,1608,1171,0.0,0.0
50029,38.2,27.7,614,450,0.0,0.0
50032,39.5,30.2,395,293,0.0,0.0
50034,37.1,24.5,390,279,0.0,0.0
50035,34.8,17.4,8968,5928,0.0,0.0
50036,43.1,25.6,16203,12611,0.0,0.0
50038,32.6,17.6,221,163,0.0,0.0
50039,35.2,22.4,352,262,0.0,0.0
50040,42.7,24.4,181,147,0.0,0.0
50041,37.9,25.9,71,63,0.0,0.0
50042,39.4,27.1,298,234,0.0,0.0
50044,41.8,27.7,854,689,0.0,0.0
50046,32.8,17.7,1586,1171,0.0,0.0
50047,38.9,22.9,6021,4352,0.0,0.0
50048,39.0,28.3,821,647,0.0,0.0
50049,40.2,30.0,6433,4933,0.0,0.0
50050,36.2,27.9,640,503,0.0,0.0
50051,43.6,25.6,278,207,0.0,0.0
50052,41.8,26.9,145,113,0.0,0.0
50054,38.0,23.1,3471,2679,0.0,0.0
50055,34.6,21.6,1026,773,0.0,0.0
50056,34.6,22.2,1388,1042,0.0,0.0
50057,41.7,23.4,208,150,0.0,0.0
50058,40.9,29.3,1897,1439,0.0,0.0
50060,40.4,29.0,2581,1937,0.0,0.0
50061,38.3,21.1,1973,1440,0.0,0.0
50062,41.8,24.9,778,569,0.0,0.0
50063,34.3,22.2,2900,2184,0.0,0.0
50064,36.5,28.6,105,86,0.0,0.0
50065,40.5,28.3,553,403,0.0,0.0
50066,36.3,24.8,238,179,0.0,0.0
50067,43.2,28.1,318,215,0.0,0.0
50068,38.0,27.6,352,257,0.0,0.0
50069,32.0,17.4,999,724,0.0,0.0
50070,36.3,23.6,1536,1139,0.0,0.0
50071,39.1,26.3,919,730,0.0,0.0
50072,36.7,21.9,2688,1958,0.0,0.0
50073,33.9,17.1,1405,1019,0.0,0.0
50074,41.9,25.9,342,312,0.0,0.0
50075,36.9,22.6,833,604,0.0,0.0
50076,37.4,28.0,1436,1105,0.0,0.0
50078,42.4,23.8,97,84,0.0,0.0
50101,37.9,28.7,68,51,0.0,0.0
50102,39.4,27.6,89,73,0.0,0.0
50103,41.6,27.7,412,323,0.0,0.0
50104,43.0,30.5,133,100,0.0,0.0
50105,33.1,17.9,1326,938,0.0,0.0
50106,41.6,23.6,1044,791,0.0,0.0
50107,37.2,29.1,933,722,0.0,0.0
50108,42.6,29.4,451,374,0.0,0.0
50109,34.5,18.5,3348,2388,0.0,0.0
50111,35.4,19.3,16025,11197,0.0,0.0
50112,39.0,24.7,11849,9658,0.0,0.0
50115,37.3,26.9,2571,1972,0.0,0.0
50116,44.4,27.0,263,194,0.0,0.0
50117,36.7,23.4,190,155,0.0,0.0
50118,40.5,22.9,931,676,0.0,0.0
50119,42.5,26.8,464,351,0.0,0.0
50120,41.0,21.4,338,260,0.0,0.0
50122,37.9,26.1,1409,1095,0.0,0.0
50123,39.7,28.6,775,622,0.0,0.0
50124,32.1,17.3,4697,3280,0.0,0.0
50125,38.4,22.3,20906,16015,0.0,0.0
50126,38.2,27.0,6576,5129,0.0,0.0
50127,40.3,25.0,66,59,0.0,0.0
50128,37.9,26.1,316,260,0.0,0.0
50129,35.3,27.9,5040,3917,0.0,0.0
50130,36.7,23.0,1611,1195,0.0,0.0
50131,34.0,19.2,24434,17760,0.0,0.0
50132,36.7,23.4,349,260,0.0,0.0
50133,44.6,26.3,478,355,0.0,0.0
50134,33.5,19.2,687,522,0.0,0.0
50135,39.3,27.1,1544,1223,0.0,0.0
50136,43.0,31.1,418,307,0.0,0.0
50137,38.9,22.7,70,50,0.0,0.0
50138,41.1,24.4,11631,8983,0.0,0.0
50139,40.5,24.1,1172,853,0.0,0.0
50140,39.1,26.9,2503,1972,0.0,0.0
50141,42.4,23.2,518,399,0.0,0.0
50142,42.0,22.9,905,674,0.0,0.0
50143,38.0,26.8,568,439,0.0,0.0
50144,41.0,29.1,2766,2087,0.0,0.0
50145,40.6,23.1,76,62,0.0,0.0
50146,36.3,24.9,505,390,0.0,0.0
50147,41.0,28.4,373,282,0.0,0.0
50148,42.3,22.8,420,307,0.0,0.0
50149,37.7,25.8,1084,754,0.0,0.0
50150,38.6,26.5,816,637,0.0,0.0
50151,38.5,26.1,679,544,0.0,0.0
50152,41.3,22.9,142,118,0.0,0.0
50153,37.0,23.5,734,558,0.0,0.0
50154,36.3,23.0,527,369,0.0,0.0
50155,38.3,25.7,213,155,0.0,0.0
50156,40.6,22.6,4662,3511,0.0,0.0
50157,41.9,26.3,699,554,0.0,0.0
50158,44.3,29.9,31466,23492,0.0,0.0
50160,38.2,22.0,421,329,0.0,0.0
50161,34.4,20.8,2017,1551,0.0,0.0
50162,41.9,21.0,1236,891,0.0,0.0
50163,41.0,25.1,758,575,0.0,0.0
50164,38.1,25.8,609,459,0.0,0.0
50166,39.4,22.8,1511,1148,0.0,0.0
50167,36.0,22.9,745,569,0.0,0.0
50168,37.7,22.9,909,684,0.0,0.0
50169,37.5,22.9,3372,2747,0.0,0.0
50170,37.0,22.4,2854,2163,0.0,0.0
50171,41.7,26.3,2703,2172,0.0,0.0
50173,41.5,29.8,678,524,0.0,0.0
50174,42.9,30.0,1440,1028,0.0,0.0
50201,34.7,23.0,8427,6484,0.0,0.0
50206,38.5,24.5,497,372,0.0,0.0
50207,37.3,25.5,2495,1881,0.0,0.0
50208,40.4,29.3,20918,16662,0.0,0.0
50210,39.8,23.2,1752,1325,0.0,0.0
50211,38.8,20.1,15158,10860,0.0,0.0
50212,43.1,25.0,3152,2412,0.0,0.0
50213,43.2,33.1,7298,5495,0.0,0.0
50214,38.4,20.1,818,620,0.0,0.0
50216,37.2,25.9,2722,2188,0.0,0.0
50217,38.0,27.4,547,422,0.0,0.0
50218,35.3,20.3,176,137,0.0,0.0
50219,36.7,20.2,14390,10956,0.0,0.0
50220,39.5,31.8,9045,6573,0.0,0.0
50222,37.3,25.1,490,369,0.0,0.0
50223,43.1,24.7,331,265,0.0,0.0
50225,42.4,25.2,3026,2260,0.0,0.0
50226,35.4,17.9,6879,4722,0.0,0.0
50227,39.9,26.4,75,50,0.0,0.0
50228,37.5,22.9,2509,1821,0.0,0.0
50229,38.7,22.5,1029,829,0.0,0.0
50230,38.7,25.2,1099,805,0.0,0.0
50231,35.6,22.4,157,134,0.0,0.0
50232,37.1,22.8,527,406,0.0,0.0
50233,34.8,22.3,1291,1054,0.0,0.0
50234,42.3,22.1,556,424,0.0,0.0
50235,37.6,29.3,408,334,0.0,0.0
50236,35.1,20.5,1634,1189,0.0,0.0
50237,37.5,23.2,3153,2410,0.0,0.0
50238,40.2,29.0,1071,812,0.0,0.0
50239,42.8,25.2,191,151,0.0,0.0
50240,38.0,22.0,2399,1855,0.0,0.0
50241,37.2,22.5,108,89,0.0,0.0
50242,40.3,23.6,411,310,0.0,0.0
50243,33.7,19.5,297,231,0.0,0.0
50244,32.7,18.9,1825,1392,0.0,0.0
50246,38.8,26.3,638,493,0.0,0.0
50247,43.4,24.9,2365,1768,0.0,0.0
50248,33.7,22.2,4439,3465,0.0,0.0
50249,37.5,27.1,1235,1005,0.0,0.0
50250,38.2,27.5,2415,1835,0.0,0.0
50251,36.1,23.0,1339,982,0.0,0.0
50252,41.3,25.3,324,267,0.0,0.0
50254,36.7,25.8,254,214,0.0,0.0
50256,41.4,27.5,488,397,0.0,0.0
50257,38.4,24.5,1039,748,0.0,0.0
50258,39.1,25.8,768,597,0.0,0.0
50261,34.2,18.9,3019,2077,0.0,0.0
50262,41.5,28.3,360,292,0.0,0.0
50263,32.3,18.5,24817,17648,0.0,0.0
50264,40.3,27.3,510,381,0.0,0.0
50265,35.6,21.5,32187,24981,0.0,0.0
50266,31.8,18.0,36486,28231,0.0,0.0
50268,42.4,30.2,917,708,0.0,0.0
50269,39.5,24.8,100,74,0.0,0.0
50271,37.6,24.0,549,445,0.0,0.0
50272,40.0,26.9,118,91,0.0,0.0
50273,37.2,23.4,8570,6467,0.0,0.0
50274,42.7,29.7,367,287,0.0,0.0
50275,40.1,25.3,476,396,0.0,0.0
50276,36.2,20.9,2454,1815,0.0,0.0
50277,37.4,25.5,505,369,0.0,0.0
50278,35.9,24.4,780,576,0.0,0.0
50309,34.1,18.0,9532,8835,0.0,0.0
50310,37.2,25.6,30754,24052,0.0,0.0
50311,36.9,23.8,14782,11997,0.0,0.0
50312,34.3,19.6,15485,12608,0.0,0.0
50313,41.2,31.1,17723,13494,0.0,0.0
50314,47.9,41.5,11764,8191,0.0,0.0
50315,40.5,30.4,36693,27782,0.0,0.0
50316,42.7,37.0,16785,12393,0.0,0.0
50317,41.0,31.5,37221,28037,0.0,0.0
50320,38.6,28.6,23369,16928,0.0,0.0
50321,37.9,24.6,7783,5932,0.0,0.0
50322,35.9,22.7,31652,24534,0.0,0.0
50323,32.4,16.8,16616,11300,0.0,0.0
50324,35.5,21.9,5252,4072,0.0,0.0
50325,33.4,19.6,18619,13541,0.0,0.0
50327,37.8,25.2,11807,8994,0.0,0.0
50401,40.4,27.7,28981,23142,0.0,0.0
50420,39.7,27.1,392,296,0.0,0.0
50421,41.1,28.4,3043,2329,0.0,0.0
50423,41.4,29.9,2806,2225,0.0,0.0
50424,39.5,27.1,1424,1129,0.0,0.0
50426,40.3,24.9,87,81,0.0,0.0
50428,39.2,25.5,9290,7544,0.0,0.0
50430,44.1,30.5,425,348,0.0,0.0
50431,39.6,28.3,208,158,0.0,0.0
50432,42.3,29.4,259,204,0.0,0.0
50433,42.3,27.5,238,171,0.0,0.0
50434,38.4,23.9,435,344,0.0,0.0
50435,41.6,30.4,732,560,0.0,0.0
50436,38.4,24.5,5816,4629,0.0,0.0
50438,42.1,28.2,4033,3096,0.0,0.0
50439,44.1,28.3,263,215,0.0,0.0
50440,40.4,26.2,373,306,0.0,0.0
50441,41.7,32.8,5529,4195,0.0,0.0
50444,38.4,22.2,353,251,0.0,0.0
50446,39.6,22.9,526,420,0.0,0.0
50447,42.7,30.9,1047,786,0.0,0.0
50448,40.7,25.0,713,573,0.0,0.0
50449,43.2,26.8,666,520,0.0,0.0
50450,38.7,25.6,2827,2191,0.0,0.0
50451,41.4,29.5,492,373,0.0,0.0
50452,40.0,29.0,741,562,0.0,0.0
50453,40.0,25.0,543,445,0.0,0.0
50454,42.4,27.7,134,95,0.0,0.0
50455,42.3,28.4,366,251,0.0,0.0
50456,41.0,26.1,1695,1291,0.0,0.0
50457,41.7,27.8,361,284,0.0,0.0
50458,38.0,23.6,2034,1555,0.0,0.0
50459,41.0,27.3,3087,2373,0.0,0.0
50460,41.3,28.0,348,244,0.0,0.0
50461,39.6,26.1,5605,4372,0.0,0.0
50464,39.4,23.0,651,505,0.0,0.0
50465,41.7,26.4,201,168,0.0,0.0
50466,40.3,29.1,1845,1315,0.0,0.0
50467,34.3,22.9,107,89,0.0,0.0
50468,40.4,26.5,1497,1187,0.0,0.0
50469,39.9,26.6,1629,1213,0.0,0.0
50470,38.6,25.2,205,169,0.0,0.0
50471,38.0,22.8,621,463,0.0,0.0
50472,39.8,25.7,2402,1838,0.0,0.0
50473,41.3,24.7,273,224,0.0,0.0
50475,39.2,27.0,1621,1253,0.0,0.0
50476,40.4,29.6,745,581,0.0,0.0
50477,40.0,27.6,257,204,0.0,0.0
50478,40.0,26.4,761,615,0.0,0.0
50479,40.5,26.7,667,515,0.0,0.0
50480,38.3,27.4,879,697,0.0,0.0
50482,41.8,26.1,768,622,0.0,0.0
50483,41.0,26.5,719,556,0.0,0.0
50484,43.2,29.3,384,299,0.0,0.0
50501,41.7,28.2,28492,22644,0.0,0.0
50510,37.7,26.6,1069,826,0.0,0.0
50511,37.8,26.5,7061,5594,0.0,0.0
50514,41.1,27.2,1337,1069,0.0,0.0
50515,39.3,23.8,253,206,0.0,0.0
50516,42.0,27.7,690,524,0.0,0.0
50517,38.8,28.7,956,776,0.0,0.0
50518,39.1,22.1,342,267,0.0,0.0
50519,42.0,27.4,614,461,0.0,0.0
50520,42.4,28.9,156,113,0.0,0.0
50521,42.1,25.8,103,73,0.0,0.0
50522,39.9,27.8,715,563,0.0,0.0
50523,41.4,26.0,622,462,0.0,0.0
50524,38.9,22.8,524,381,0.0,0.0
50525,39.8,26.9,3494,2622,0.0,0.0
50527,41.7,25.8,180,135,0.0,0.0
50528,38.7,22.4,348,268,0.0,0.0
50529,42.0,25.8,759,588,0.0,0.0
50530,40.5,27.4,1164,874,0.0,0.0
50531,41.6,25.8,224,159,0.0,0.0
50532,42.3,27.0,952,734,0.0,0.0
50533,42.9,32.8,4041,2970,0.0,0.0
50535,42.6,27.5,866,657,0.0,0.0
50536,40.8,27.8,4351,3379,0.0,0.0
50538,41.3,28.1,565,437,0.0,0.0
50539,40.1,27.1,501,402,0.0,0.0
50540,36.3,26.4,1053,776,0.0,0.0
50541,40.1,27.7,839,622,0.0,0.0
50542,40.6,26.6,899,694,0.0,0.0
50543,40.6,26.4,1359,1056,0.0,0.0
50544,40.6,27.0,478,374,0.0,0.0
50545,45.5,28.5,221,151,0.0,0.0
50546,38.0,29.3,284,237,0.0,0.0
50548,40.3,26.8,5921,4491,0.0,0.0
50551,40.1,29.4,115,75,0.0,0.0
50554,38.0,29.8,1649,1263,0.0,0.0
50556,40.4,29.6,248,190,0.0,0.0
50557,40.8,27.0,675,537,0.0,0.0
50558,43.4,29.1,624,487,0.0,0.0
50559,39.2,28.5,283,238,0.0,0.0
50560,39.3,26.5,531,408,0.0,0.0
50561,41.5,27.0,523,385,0.0,0.0
50562,40.1,25.1,474,381,0.0,0.0
50563,38.3,24.4,2471,1914,0.0,0.0
50565,39.4,25.6,410,339,0.0,0.0
50566,41.5,25.0,431,331,0.0,0.0
50567,44.2,28.5,213,154,0.0,0.0
50568,37.7,23.9,1331,951,0.0,0.0
50569,41.5,27.3,727,601,0.0,0.0
50570,40.5,27.4,236,162,0.0,0.0
50571,34.5,27.0,310,241,0.0,0.0
50574,35.4,28.7,2264,1767,0.0,0.0
50575,39.8,28.9,810,637,0.0,0.0
50576,39.2,26.3,402,305,0.0,0.0
50577,43.1,29.1,394,317,0.0,0.0
50578,42.8,25.6,523,412,0.0,0.0
50579,41.5,27.0,2895,2367,0.0,0.0
50581,37.3,28.4,833,637,0.0,0.0
50582,42.0,28.2,190,149,0.0,0.0
50583,41.2,26.7,2642,2093,0.0,0.0
50585,37.9,25.6,1118,830,0.0,0.0
50586,41.0,27.5,273,211,0.0,0.0
50588,38.6,32.9,13331,9762,0.0,0.0
50590,40.7,30.1,860,694,0.0,0.0
50591,43.6,29.5,311,231,0.0,0.0
50592,36.1,25.6,69,59,0.0,0.0
50594,42.1,27.4,259,214,0.0,0.0
50595,36.6,26.6,8887,6873,0.0,0.0
50597,37.7,24.1,1275,976,0.0,0.0
50598,38.8,23.4,940,672,0.0,0.0
50599,39.2,26.7,346,272,0.0,0.0
50601,38.8,28.9,2451,1906,0.0,0.0
50602,39.1,28.3,1538,1197,0.0,0.0
50603,39.7,27.6,553,389,0.0,0.0
50604,39.1,27.3,1701,1328,0.0,0.0
50605,40.4,30.9,133,110,0.0,0.0
50606,40.2,30.0,777,613,0.0,0.0
50607,38.9,26.5,477,354,0.0,0.0
50609,39.7,24.1,384,302,0.0,0.0
50611,42.0,30.9,340,261,0.0,0.0
50612,41.0,26.0,340,259,0.0,0.0
50613,37.0,20.1,43667,35105,0.0,0.0
50616,40.1,28.5,10009,7632,0.0,0.0
50619,39.3,28.6,2152,1675,0.0,0.0
50621,36.9,23.9,1450,1149,0.0,0.0
50622,36.8,19.8,3452,2518,0.0,0.0
50623,42.3,22.0,146,115,0.0,0.0
50624,37.4,22.1,1835,1326,0.0,0.0
50625,40.6,31.3,964,762,0.0,0.0
50626,39.3,21.4,1652,1238,0.0,0.0
50627,39.4,28.7,3367,2563,0.0,0.0
