year,zcta5,measure,data_value,data_value_type,totalpopulation,totalpop18plus
2023,01748,Physical Inactivity,14.9,Crude prevalence,18758,13564
2023,01748,Obesity,22.5,Crude prevalence,18758,13564
2023,01749,Physical Inactivity,19.2,Crude prevalence,20092,16179
2023,01749,Obesity,25.6,Crude prevalence,20092,16179
2023,01752,Physical Inactivity,22.4,Crude prevalence,41793,33511
2023,01752,Obesity,27.1,Crude prevalence,41793,33511
2023,01754,Physical Inactivity,16.4,Crude prevalence,10730,8580
2023,01754,Obesity,24.9,Crude prevalence,10730,8580
2023,01756,Physical Inactivity,18.6,Crude prevalence,6228,4801
2023,01756,Obesity,30.9,Crude prevalence,6228,4801
2023,01757,Physical Inactivity,24.9,Crude prevalence,30479,23949
2023,01757,Obesity,33.2,Crude prevalence,30479,23949
2023,01760,Physical Inactivity,16.1,Crude prevalence,36659,28678
2023,01760,Obesity,23.0,Crude prevalence,36659,28678
2023,01770,Physical Inactivity,13.1,Crude prevalence,4401,3227
2023,01770,Obesity,21.9,Crude prevalence,4401,3227
2023,01772,Physical Inactivity,15.7,Crude prevalence,10017,7564
2023,01772,Obesity,27.0,Crude prevalence,10017,7564
2023,01773,Physical Inactivity,15.9,Crude prevalence,5651,4626
2023,01773,Obesity,21.9,Crude prevalence,5651,4626
2023,01775,Physical Inactivity,14.7,Crude prevalence,7190,5545
2023,01775,Obesity,23.4,Crude prevalence,7190,5545
2023,01776,Physical Inactivity,13.9,Crude prevalence,18934,13811
2023,01776,Obesity,22.1,Crude prevalence,18934,13811
2023,01778,Physical Inactivity,14.8,Crude prevalence,14132,10612
2023,01778,Obesity,21.8,Crude prevalence,14132,10612
2023,01801,Physical Inactivity,20.2,Crude prevalence,40891,33485
2023,01801,Obesity,25.6,Crude prevalence,40891,33485
2023,01803,Physical Inactivity,18.0,Crude prevalence,26074,20857
2023,01803,Obesity,22.8,Crude prevalence,26074,20857
2023,01810,Physical Inactivity,16.9,Crude prevalence,35621,27167
2023,01810,Obesity,24.7,Crude prevalence,35621,27167
2023,01821,Physical Inactivity,18.4,Crude prevalence,30909,25060
2023,01821,Obesity,24.6,Crude prevalence,30909,25060
2023,01824,Physical Inactivity,17.4,Crude prevalence,26881,21248
2023,01824,Obesity,23.6,Crude prevalence,26881,21248
2023,01826,Physical Inactivity,20.9,Crude prevalence,32689,25855
2023,01826,Obesity,26.3,Crude prevalence,32689,25855
2023,01827,Physical Inactivity,15.6,Crude prevalence,3358,2591
2023,01827,Obesity,24.0,Crude prevalence,3358,2591
2023,01830,Physical Inactivity,27.6,Crude prevalence,27553,22108
2023,01830,Obesity,32.6,Crude prevalence,27553,22108
2023,01832,Physical Inactivity,26.7,Crude prevalence,25656,19871
2023,01832,Obesity,32.3,Crude prevalence,25656,19871
2023,01833,Physical Inactivity,17.4,Crude prevalence,8410,6510
2023,01833,Obesity,27.4,Crude prevalence,8410,6510
2023,01834,Physical Inactivity,18.9,Crude prevalence,6752,5384
2023,01834,Obesity,27.6,Crude prevalence,6752,5384
2023,01835,Physical Inactivity,21.5,Crude prevalence,14578,11541
2023,01835,Obesity,29.9,Crude prevalence,14578,11541
2023,01840,Physical Inactivity,44.4,Crude prevalence,7121,5489
2023,01840,Obesity,39.7,Crude prevalence,7121,5489
2023,01841,Physical Inactivity,40.0,Crude prevalence,53654,39222
2023,01841,Obesity,37.9,Crude prevalence,53654,39222
2023,01843,Physical Inactivity,34.6,Crude prevalence,28346,21053
2023,01843,Obesity,35.3,Crude prevalence,28346,21053
2023,01844,Physical Inactivity,26.0,Crude prevalence,52970,41825
2023,01844,Obesity,30.9,Crude prevalence,52970,41825
2023,01845,Physical Inactivity,19.0,Crude prevalence,31855,24910
2023,01845,Obesity,26.5,Crude prevalence,31855,24910
2023,01850,Physical Inactivity,29.9,Crude prevalence,16670,12359
2023,01850,Obesity,31.3,Crude prevalence,16670,12359
2023,01851,Physical Inactivity,28.3,Crude prevalence,32691,25089
2023,01851,Obesity,24.4,Crude prevalence,32691,25089
2023,01852,Physical Inactivity,26.1,Crude prevalence,36708,28774
2023,01852,Obesity,28.2,Crude prevalence,36708,28774
2023,01854,Physical Inactivity,27.0,Crude prevalence,29561,24058
2023,01854,Obesity,26.8,Crude prevalence,29561,24058
2023,01860,Physical Inactivity,21.1,Crude prevalence,6723,5456
2023,01860,Obesity,29.3,Crude prevalence,6723,5456
2023,01862,Physical Inactivity,19.4,Crude prevalence,11430,9513
2023,01862,Obesity,25.4,Crude prevalence,11430,9513
2023,01863,Physical Inactivity,17.9,Crude prevalence,9536,7692
2023,01863,Obesity,23.7,Crude prevalence,9536,7692
2023,01864,Physical Inactivity,16.0,Crude prevalence,15554,12206
2023,01864,Obesity,23.9,Crude prevalence,15554,12206
2023,01867,Physical Inactivity,15.9,Crude prevalence,25522,19676
2023,01867,Obesity,23.3,Crude prevalence,25522,19676
2023,01876,Physical Inactivity,19.8,Crude prevalence,31105,25588
2023,01876,Obesity,25.3,Crude prevalence,31105,25588
2023,01879,Physical Inactivity,17.6,Crude prevalence,12368,9845
2023,01879,Obesity,24.7,Crude prevalence,12368,9845
2023,01880,Physical Inactivity,17.1,Crude prevalence,27071,21808
2023,01880,Obesity,24.5,Crude prevalence,27071,21808
2023,01886,Physical Inactivity,15.4,Crude prevalence,24618,18626
2023,01886,Obesity,21.7,Crude prevalence,24618,18626
2023,01887,Physical Inactivity,17.8,Crude prevalence,23349,18362
2023,01887,Obesity,24.7,Crude prevalence,23349,18362
2023,01890,Physical Inactivity,15.5,Crude prevalence,22970,16678
2023,01890,Obesity,21.7,Crude prevalence,22970,16678
2023,01901,Physical Inactivity,43.9,Crude prevalence,2794,2248
2023,01901,Obesity,41.6,Crude prevalence,2794,2248
2023,01902,Physical Inactivity,34.3,Crude prevalence,50725,37925
2023,01902,Obesity,34.9,Crude prevalence,50725,37925
2023,01904,Physical Inactivity,25.8,Crude prevalence,19944,15622
2023,01904,Obesity,31.0,Crude prevalence,19944,15622
2023,01905,Physical Inactivity,31.3,Crude prevalence,27761,20496
2023,01905,Obesity,32.9,Crude prevalence,27761,20496
2023,01906,Physical Inactivity,23.9,Crude prevalence,28619,23628
2023,01906,Obesity,29.5,Crude prevalence,28619,23628
2023,01907,Physical Inactivity,19.6,Crude prevalence,15148,11936
2023,01907,Obesity,28.1,Crude prevalence,15148,11936
2023,01908,Physical Inactivity,19.7,Crude prevalence,3334,2919
2023,01908,Obesity,27.5,Crude prevalence,3334,2919
2023,01913,Physical Inactivity,21.1,Crude prevalence,17366,14146
2023,01913,Obesity,29.9,Crude prevalence,17366,14146
2023,01915,Physical Inactivity,19.9,Crude prevalence,42341,34832
2023,01915,Obesity,28.0,Crude prevalence,42341,34832
2023,01921,Physical Inactivity,16.0,Crude prevalence,8263,6209
2023,01921,Obesity,26.2,Crude prevalence,8263,6209
2023,01922,Physical Inactivity,18.7,Crude prevalence,3134,2582
2023,01922,Obesity,28.3,Crude prevalence,3134,2582
2023,01923,Physical Inactivity,20.3,Crude prevalence,27987,22597
2023,01923,Obesity,27.8,Crude prevalence,27987,22597
2023,01929,Physical Inactivity,16.8,Crude prevalence,3618,2812
2023,01929,Obesity,27.2,Crude prevalence,3618,2812
2023,01930,Physical Inactivity,23.8,Crude prevalence,29729,24978
2023,01930,Obesity,30.2,Crude prevalence,29729,24978
2023,01937,Physical Inactivity,22.8,Crude prevalence,100,98
2023,01937,Obesity,31.6,Crude prevalence,100,98
2023,01938,Physical Inactivity,19.1,Crude prevalence,13785,11448
2023,01938,Obesity,27.5,Crude prevalence,13785,11448
2023,01940,Physical Inactivity,18.2,Crude prevalence,13326,10139
2023,01940,Obesity,26.3,Crude prevalence,13326,10139
2023,01944,Physical Inactivity,14.9,Crude prevalence,5395,4212
2023,01944,Obesity,25.3,Crude prevalence,5395,4212
2023,01945,Physical Inactivity,16.2,Crude prevalence,20462,16016
2023,01945,Obesity,26.1,Crude prevalence,20462,16016
2023,01949,Physical Inactivity,21.0,Crude prevalence,9779,7977
2023,01949,Obesity,28.1,Crude prevalence,9779,7977
2023,01950,Physical Inactivity,17.2,Crude prevalence,18289,14923
2023,01950,Obesity,26.8,Crude prevalence,18289,14923
2023,01951,Physical Inactivity,19.1,Crude prevalence,3582,3035
2023,01951,Obesity,28.2,Crude prevalence,3582,3035
2023,01952,Physical Inactivity,20.8,Crude prevalence,9236,7932
2023,01952,Obesity,28.9,Crude prevalence,9236,7932
2023,01960,Physical Inactivity,24.0,Crude prevalence,54155,44645
2023,01960,Obesity,29.0,Crude prevalence,54155,44645
2023,01965,Physical Inactivity,19.1,Crude prevalence,329,273
2023,01965,Obesity,29.5,Crude prevalence,329,273
2023,01966,Physical Inactivity,20.5,Crude prevalence,6992,6053
2023,01966,Obesity,27.7,Crude prevalence,6992,6053
2023,01969,Physical Inactivity,17.6,Crude prevalence,6161,4958
2023,01969,Obesity,27.4,Crude prevalence,6161,4958
2023,01970,Physical Inactivity,22.4,Crude prevalence,44451,37294
2023,01970,Obesity,29.7,Crude prevalence,44451,37294
2023,01982,Physical Inactivity,17.6,Crude prevalence,7618,5730
2023,01982,Obesity,27.0,Crude prevalence,7618,5730
2023,01983,Physical Inactivity,16.8,Crude prevalence,6569,5026
2023,01983,Obesity,26.0,Crude prevalence,6569,5026
2023,01984,Physical Inactivity,16.8,Crude prevalence,4979,3996
2023,01984,Obesity,24.7,Crude prevalence,4979,3996
2023,01985,Physical Inactivity,16.9,Crude prevalence,4500,3541
2023,01985,Obesity,27.1,Crude prevalence,4500,3541
2023,02019,Physical Inactivity,17.9,Crude prevalence,16945,13580
2023,02019,Obesity,25.5,Crude prevalence,16945,13580
2023,02021,Physical Inactivity,15.5,Crude prevalence,24370,19172
2023,02021,Obesity,23.1,Crude prevalence,24370,19172
2023,02025,Physical Inactivity,13.0,Crude prevalence,8381,6148
2023,02025,Obesity,22.6,Crude prevalence,8381,6148
2023,02026,Physical Inactivity,17.2,Crude prevalence,25364,20660
2023,02026,Obesity,24.3,Crude prevalence,25364,20660
2023,02030,Physical Inactivity,12.3,Crude prevalence,5923,4339
2023,02030,Obesity,20.9,Crude prevalence,5923,4339
2023,02032,Physical Inactivity,15.2,Crude prevalence,4853,3740
2023,02032,Obesity,22.6,Crude prevalence,4853,3740
2023,02035,Physical Inactivity,17.0,Crude prevalence,18618,14745
2023,02035,Obesity,25.2,Crude prevalence,18618,14745
2023,02038,Physical Inactivity,15.9,Crude prevalence,33261,25871
2023,02038,Obesity,24.0,Crude prevalence,33261,25871
2023,02043,Physical Inactivity,15.1,Crude prevalence,24272,18091
2023,02043,Obesity,25.0,Crude prevalence,24272,18091
2023,02045,Physical Inactivity,18.3,Crude prevalence,10072,8823
2023,02045,Obesity,28.3,Crude prevalence,10072,8823
2023,02047,Physical Inactivity,16.9,Crude prevalence,371,326
2023,02047,Obesity,26.2,Crude prevalence,371,326
2023,02048,Physical Inactivity,17.9,Crude prevalence,23860,18585
2023,02048,Obesity,28.4,Crude prevalence,23860,18585
2023,02050,Physical Inactivity,17.5,Crude prevalence,25956,20722
2023,02050,Obesity,28.1,Crude prevalence,25956,20722
2023,02052,Physical Inactivity,13.1,Crude prevalence,12799,9284
2023,02052,Obesity,22.7,Crude prevalence,12799,9284
2023,02053,Physical Inactivity,14.7,Crude prevalence,13115,10097
2023,02053,Obesity,23.9,Crude prevalence,13115,10097
2023,02054,Physical Inactivity,15.9,Crude prevalence,8460,6720
2023,02054,Obesity,24.4,Crude prevalence,8460,6720
2023,02056,Physical Inactivity,14.5,Crude prevalence,11662,9099
2023,02056,Obesity,24.1,Crude prevalence,11662,9099
2023,02061,Physical Inactivity,15.6,Crude prevalence,11351,8275
2023,02061,Obesity,26.3,Crude prevalence,11351,8275
2023,02062,Physical Inactivity,18.6,Crude prevalence,31611,25530
2023,02062,Obesity,25.1,Crude prevalence,31611,25530
2023,02066,Physical Inactivity,15.9,Crude prevalence,18561,14404
2023,02066,Obesity,26.8,Crude prevalence,18561,14404
2023,02067,Physical Inactivity,14.2,Crude prevalence,18553,13737
2023,02067,Obesity,21.1,Crude prevalence,18553,13737
2023,02071,Physical Inactivity,13.1,Crude prevalence,968,714
2023,02071,Obesity,23.5,Crude prevalence,968,714
2023,02072,Physical Inactivity,21.2,Crude prevalence,29281,23655
2023,02072,Obesity,27.7,Crude prevalence,29281,23655
2023,02081,Physical Inactivity,14.9,Crude prevalence,20584,15994
2023,02081,Obesity,23.4,Crude prevalence,20584,15994
2023,02090,Physical Inactivity,15.1,Crude prevalence,16266,12252
2023,02090,Obesity,22.0,Crude prevalence,16266,12252
2023,02093,Physical Inactivity,16.4,Crude prevalence,12178,9570
2023,02093,Obesity,24.4,Crude prevalence,12178,9570
2023,02108,Physical Inactivity,14.9,Crude prevalence,4228,3836
2023,02108,Obesity,19.8,Crude prevalence,4228,3836
2023,02109,Physical Inactivity,14.3,Crude prevalence,3921,3609
2023,02109,Obesity,18.8,Crude prevalence,3921,3609
2023,02110,Physical Inactivity,15.7,Crude prevalence,2921,2644
2023,02110,Obesity,19.2,Crude prevalence,2921,2644
2023,02111,Physical Inactivity,27.0,Crude prevalence,9716,8736
2023,02111,Obesity,19.4,Crude prevalence,9716,8736
2023,02113,Physical Inactivity,11.7,Crude prevalence,7126,6829
2023,02113,Obesity,17.6,Crude prevalence,7126,6829
2023,02114,Physical Inactivity,13.7,Crude prevalence,14469,13464
2023,02114,Obesity,18.3,Crude prevalence,14469,13464
2023,02115,Physical Inactivity,22.5,Crude prevalence,31604,30248
2023,02115,Obesity,19.2,Crude prevalence,31604,30248
2023,02116,Physical Inactivity,18.9,Crude prevalence,23408,21738
2023,02116,Obesity,19.3,Crude prevalence,23408,21738
2023,02118,Physical Inactivity,24.7,Crude prevalence,29073,25415
2023,02118,Obesity,24.3,Crude prevalence,29073,25415
2023,02119,Physical Inactivity,35.1,Crude prevalence,29175,22936
2023,02119,Obesity,32.0,Crude prevalence,29175,22936
2023,02120,Physical Inactivity,26.9,Crude prevalence,17578,15435
2023,02120,Obesity,21.9,Crude prevalence,17578,15435
2023,02121,Physical Inactivity,38.1,Crude prevalence,28766,20930
2023,02121,Obesity,34.6,Crude prevalence,28766,20930
2023,02122,Physical Inactivity,29.0,Crude prevalence,24385,19337
2023,02122,Obesity,24.9,Crude prevalence,24385,19337
2023,02124,Physical Inactivity,30.0,Crude prevalence,50972,39264
2023,02124,Obesity,29.3,Crude prevalence,50972,39264
2023,02125,Physical Inactivity,27.7,Crude prevalence,34926,28515
2023,02125,Obesity,26.0,Crude prevalence,34926,28515
2023,02126,Physical Inactivity,32.4,Crude prevalence,22734,17530
2023,02126,Obesity,33.1,Crude prevalence,22734,17530
2023,02127,Physical Inactivity,16.0,Crude prevalence,37939,33630
2023,02127,Obesity,20.2,Crude prevalence,37939,33630
2023,02128,Physical Inactivity,26.6,Crude prevalence,43066,34826
2023,02128,Obesity,25.0,Crude prevalence,43066,34826
2023,02129,Physical Inactivity,16.5,Crude prevalence,19120,15661
2023,02129,Obesity,20.6,Crude prevalence,19120,15661
2023,02130,Physical Inactivity,18.2,Crude prevalence,38284,32855
2023,02130,Obesity,21.4,Crude prevalence,38284,32855
2023,02131,Physical Inactivity,22.4,Crude prevalence,30544,24640
2023,02131,Obesity,24.4,Crude prevalence,30544,24640
2023,02132,Physical Inactivity,18.6,Crude prevalence,27111,22131
2023,02132,Obesity,21.1,Crude prevalence,27111,22131
2023,02134,Physical Inactivity,16.9,Crude prevalence,21707,19980
2023,02134,Obesity,18.2,Crude prevalence,21707,19980
2023,02135,Physical Inactivity,18.1,Crude prevalence,47232,42978
2023,02135,Obesity,19.3,Crude prevalence,47232,42978
2023,02136,Physical Inactivity,26.6,Crude prevalence,35102,27615
2023,02136,Obesity,28.2,Crude prevalence,35102,27615
2023,02138,Physical Inactivity,15.3,Crude prevalence,37982,34063
2023,02138,Obesity,21.0,Crude prevalence,37982,34063
2023,02139,Physical Inactivity,15.9,Crude prevalence,39525,35054
2023,02139,Obesity,22.0,Crude prevalence,39525,35054
2023,02140,Physical Inactivity,16.0,Crude prevalence,21447,17959
2023,02140,Obesity,23.2,Crude prevalence,21447,17959
2023,02141,Physical Inactivity,15.4,Crude prevalence,15130,13520
2023,02141,Obesity,22.2,Crude prevalence,15130,13520
2023,02142,Physical Inactivity,15.4,Crude prevalence,4499,4092
2023,02142,Obesity,20.8,Crude prevalence,4499,4092
2023,02143,Physical Inactivity,14.5,Crude prevalence,26022,23420
2023,02143,Obesity,22.5,Crude prevalence,26022,23420
2023,02144,Physical Inactivity,14.5,Crude prevalence,25497,22908
2023,02144,Obesity,22.5,Crude prevalence,25497,22908
2023,02145,Physical Inactivity,19.1,Crude prevalence,27520,23502
2023,02145,Obesity,25.4,Crude prevalence,27520,23502
2023,02148,Physical Inactivity,23.6,Crude prevalence,66274,54715
2023,02148,Obesity,25.4,Crude prevalence,66274,54715
2023,02149,Physical Inactivity,28.8,Crude prevalence,49075,38278
2023,02149,Obesity,31.0,Crude prevalence,49075,38278
2023,02150,Physical Inactivity,34.7,Crude prevalence,40721,30976
2023,02150,Obesity,28.7,Crude prevalence,40721,30976
2023,02151,Physical Inactivity,28.5,Crude prevalence,62252,49581
2023,02151,Obesity,25.7,Crude prevalence,62252,49581
2023,02152,Physical Inactivity,20.7,Crude prevalence,19316,15893
2023,02152,Obesity,22.9,Crude prevalence,19316,15893
2023,02155,Physical Inactivity,18.1,Crude prevalence,61483,53078
2023,02155,Obesity,23.8,Crude prevalence,61483,53078
2023,02163,Physical Inactivity,16.2,Crude prevalence,1391,1307
2023,02163,Obesity,19.0,Crude prevalence,1391,1307
2023,02169,Physical Inactivity,20.8,Crude prevalence,62140,52547
2023,02169,Obesity,24.0,Crude prevalence,62140,52547
2023,02170,Physical Inactivity,21.0,Crude prevalence,19950,16729
2023,02170,Obesity,20.9,Crude prevalence,19950,16729
2023,02171,Physical Inactivity,20.5,Crude prevalence,19539,16799
2023,02171,Obesity,21.2,Crude prevalence,19539,16799
2023,02176,Physical Inactivity,16.6,Crude prevalence,29817,23584
2023,02176,Obesity,23.8,Crude prevalence,29817,23584
2023,02180,Physical Inactivity,17.7,Crude prevalence,23244,19092
2023,02180,Obesity,24.2,Crude prevalence,23244,19092
2023,02184,Physical Inactivity,18.7,Crude prevalence,39143,30814
2023,02184,Obesity,23.5,Crude prevalence,39143,30814
2023,02186,Physical Inactivity,15.4,Crude prevalence,28637,21667
2023,02186,Obesity,23.5,Crude prevalence,28637,21667
2023,02188,Physical Inactivity,19.3,Crude prevalence,15133,12531
2023,02188,Obesity,25.6,Crude prevalence,15133,12531
2023,02189,Physical Inactivity,18.8,Crude prevalence,15123,12177
2023,02189,Obesity,26.4,Crude prevalence,15123,12177
2023,02190,Physical Inactivity,17.8,Crude prevalence,18910,15694
2023,02190,Obesity,25.1,Crude prevalence,18910,15694
2023,02191,Physical Inactivity,17.9,Crude prevalence,8271,7048
2023,02191,Obesity,24.5,Crude prevalence,8271,7048
2023,02199,Physical Inactivity,15.9,Crude prevalence,1574,1436
2023,02199,Obesity,18.7,Crude prevalence,1574,1436
2023,02210,Physical Inactivity,10.8,Crude prevalence,5808,5510
2023,02210,Obesity,18.3,Crude prevalence,5808,5510
2023,02215,Physical Inactivity,19.2,Crude prevalence,26926,26173
2023,02215,Obesity,17.8,Crude prevalence,26926,26173
2023,02301,Physical Inactivity,29.6,Crude prevalence,69418,52511
2023,02301,Obesity,36.4,Crude prevalence,69418,52511
2023,02302,Physical Inactivity,27.4,Crude prevalence,36202,27632
2023,02302,Obesity,35.1,Crude prevalence,36202,27632
2023,02322,Physical Inactivity,21.1,Crude prevalence,4777,3810
2023,02322,Obesity,27.6,Crude prevalence,4777,3810
2023,02324,Physical Inactivity,19.5,Crude prevalence,25676,20735
2023,02324,Obesity,29.2,Crude prevalence,25676,20735
2023,02325,Physical Inactivity,11.7,Crude prevalence,3025,3003
2023,02325,Obesity,17.7,Crude prevalence,3025,3003
2023,02330,Physical Inactivity,21.6,Crude prevalence,11645,9330
2023,02330,Obesity,30.0,Crude prevalence,11645,9330
2023,02332,Physical Inactivity,15.5,Crude prevalence,16090,12173
2023,02332,Obesity,26.0,Crude prevalence,16090,12173
